   3.1175243803    2.2817719950   -0.0070413423
   2.8549341718    3.2617719950   -0.0070413423
   2.1375243803    3.9791817865   -0.0070413423
   1.1575243803    4.2417719950   -0.0070413423
   2.5307577480    3.2794844375   -0.9870413423
   1.6820528523    3.8961046380   -0.9870413423
   0.6329959084    3.8961046380   -0.9870413423
   2.1375243803    2.2817719950   -1.7044511337
   1.6475243803    3.1304768907   -1.7044511337
   0.6675243803    3.1304768907   -1.7044511337
   1.1575243803    2.2817719950   -1.9670413423
   0.9235186494   -0.0535046996    2.0623761038
  -0.1264813506   -0.0535046996    1.7810294517
   1.4485186494    0.8558219744   -1.8562772442
  -0.1264813506   -0.0535046996   -1.8562772442
   0.9235186494   -0.0535046996   -2.1376238962
   4.7089096283    1.8096376173   -0.4847221668
   3.7623937164    2.3561088338   -0.4847221668
   5.0827179558    0.7826076781   -1.5230192679
   4.7089096283    1.8096376173   -1.5230192679
   3.7623937164    2.3561088338   -1.5230192679
   2.6860555348    2.1663213721   -1.5230192679
   1.9835256807    1.3290788946   -1.5230192679
   4.4724222323    0.7826076781   -2.3630192679
   3.7900908702    1.7217562287   -2.3630192679
   2.6860555348    1.3630334028   -2.3630192679
   2.6860555348    0.2021819534   -2.3630192679
   3.7900908702   -0.1565408724   -2.3630192679
   3.4849430085    0.7826076781   -2.6838707174
   5.2497236450   -0.5719001113    1.1821900252
   4.5673922829   -1.5110486618    1.1821900252
   5.8600193685   -0.5719001113    0.3421900252
   5.4862110410    0.4551298280    0.3421900252
   4.5396951291   -2.1454012670    0.3421900252
   5.4862110410   -1.5989300505    0.3421900252
   5.8600193685   -0.5719001113   -0.6961070759
   5.4862110410    0.4551298280   -0.6961070759
   4.5396951291   -2.1454012670   -0.6961070759
   5.4862110410   -1.5989300505   -0.6961070759
   5.2497236450   -0.5719001113   -1.5361070759
   4.5673922829   -1.5110486618   -1.5361070759
   3.5535626812    0.7544087581    2.4311416897
   4.5410419051    0.7544087581    2.1102902403
   3.8587105430    1.6935573086    2.1102902403
   2.7546752075    1.3348344828    2.1102902403
   2.7546752075    0.1739830334    2.1102902403
   3.8587105430   -0.1847397925    2.1102902403
   5.1513376286    0.7544087581    1.2702902403
   4.7775293010    1.7814386973    1.2702902403
   3.8310133892    2.3279099138    1.2702902403
   2.7546752075    2.1381224520    1.2702902403
   4.7775293010    1.7814386973    0.2319931392
   3.8310133892    2.3279099138    0.2319931392
   3.8409702357   -2.5831663684    1.2037466592
   3.1586388736   -3.5223149189    1.2037466592
   4.4512659593   -2.5831663684    0.3637466592
   2.0546035382   -3.9668800623    0.3637466592
   3.1309417198   -4.1566675241    0.3637466592
   4.0774576317   -3.6101963076    0.3637466592
   4.4512659593   -2.5831663684   -0.6745504419
   2.0546035382   -3.9668800623   -0.6745504419
   3.1309417198   -4.1566675241   -0.6745504419
   4.0774576317   -3.6101963076   -0.6745504419
   3.8409702357   -2.5831663684   -1.5145504419
   3.1586388736   -3.5223149189   -1.5145504419
  -0.5997901708   -3.0134222843    1.3727188132
  -1.2821215329   -3.9525708348    1.3727188132
  -2.3861568684   -4.3971359783    0.5327188132
  -1.3098186867   -4.5869234400    0.5327188132
  -0.3633027749   -4.0404522235    0.5327188132
  -2.3861568684   -4.3971359783   -0.5055782879
  -1.3098186867   -4.5869234400   -0.5055782879
  -0.3633027749   -4.0404522235   -0.5055782879
  -1.2821215329   -3.9525708348   -1.3455782879
  -2.7757650821   -2.1005252318    2.6331764057
  -1.7882858583   -2.1005252318    2.3123249562
  -2.4706172203   -1.1613766812    2.3123249562
  -3.5746525558   -1.5200995070    2.3123249562
  -3.5746525558   -2.6809509565    2.3123249562
  -2.4706172203   -3.0396737823    2.3123249562
  -4.2771824098   -1.5540540153    1.4723249562
  -4.2771824098   -2.6469964483    1.4723249562
  -3.5746525558   -3.4842389257    1.4723249562
  -2.4983143742   -3.6740263875    1.4723249562
  -4.2771824098   -1.5540540153    0.4340278551
  -4.2771824098   -2.6469964483    0.4340278551
  -4.3447924611   -1.5262470596   -0.2834144372
  -4.3447924611   -2.6191894926   -0.2834144372
  -4.3447924611   -1.5262470596   -1.3217115383
  -4.3447924611   -2.6191894926   -1.3217115383
  -3.6422626070   -3.4564319701   -1.3217115383
  -1.8558959095   -2.0727182761   -2.1617115383
  -2.5382272716   -1.1335697256   -2.1617115383
  -3.6422626070   -1.4922925514   -2.1617115383
  -3.6422626070   -2.6531440008   -2.1617115383
  -2.5382272716   -3.0118668267   -2.1617115383
  -2.8433751333   -2.0727182761   -2.4825629878
   0.1988304075    3.4279269758    1.4439756856
  -0.4835009546    4.3670755264    1.4439756856
   0.4353178034    4.4549569151    0.6039756856
  -0.5111981085    5.0014281316    0.6039756856
  -1.5875362901    4.8116406698    0.6039756856
   0.4353178034    4.4549569151   -0.4343214155
  -0.5111981085    5.0014281316   -0.4343214155
  -1.5875362901    4.8116406698   -0.4343214155
  -0.4835009546    4.3670755264   -1.2743214155
  -3.0233867582    4.1908021085   -0.2231442900
  -3.7259166122    3.3535596310   -0.2231442900
  -3.7259166122    2.2606171980   -0.2231442900
  -1.9470485766    4.3805895703   -1.2614413911
  -3.0233867582    4.1908021085   -1.2614413911
  -3.7259166122    3.3535596310   -1.2614413911
  -3.7259166122    2.2606171980   -1.2614413911
  -1.2370200607    2.8070884145   -2.1014413911
  -1.9193514227    3.7462369651   -2.1014413911
  -3.0233867582    3.3875141393   -2.1014413911
  -3.0233867582    2.2266626898   -2.1014413911
  -1.9193514227    1.8679398640   -2.1014413911
  -2.2244992845    2.8070884145   -2.4222928406
  -2.1501952159    2.7806111325    2.6911303153
  -1.1627159920    2.7806111325    2.3702788658
  -1.8450473541    3.7197596831    2.3702788658
  -2.9490826896    3.3610368572    2.3702788658
  -2.9490826896    2.2001854078    2.3702788658
  -1.8450473541    1.8414625820    2.3702788658
  -1.8727445079    4.3541122883    1.5302788658
  -2.9490826896    4.1643248265    1.5302788658
  -3.6516125436    3.3270823490    1.5302788658
  -3.6516125436    2.2341399160    1.5302788658
  -3.6516125436    3.3270823490    0.4919817647
   3.9731645333   -0.7586533205    2.0285308422
   5.3288996043    0.1431570964    1.3625810837
   5.5606153199    1.1583699793    0.4002558007
   5.5606153199    1.1583699793   -0.6678446823
   5.3288996043    0.1431570964   -1.6301699653
   3.9731645333   -0.7586533205   -2.2961197238
   2.1984809701   -0.5869779951    2.3035461841
   2.1984809701   -0.5869779951   -2.4964538159
   2.0252749196   -1.9048825466    2.2884501384
   3.0665958935   -1.9048825466    2.0507754213
   2.5459354066   -2.8066929634    2.0507754213
   3.9016704776   -1.9048825466    1.3848256628
   3.0665958935   -1.9048825466   -2.2738751446
   2.5459354066   -2.8066929634   -2.2738751446
   2.0252749196   -1.9048825466   -2.5115498616
   0.7715846208   -2.2827563715    2.3314311172
  -0.2697363531   -2.2827563715    2.0937564001
   0.2509241339   -3.1845667884    2.0937564001
   1.2922451078   -3.1845667884    2.0937564001
  -0.4571931514   -3.7008415157    1.4278066416
   0.5045456905   -4.1400529282    1.4278066416
   1.5510675059   -3.9895858069    1.4278066416
   0.2509241339   -4.5639190130    0.4654813587
   1.2922451078   -4.5639190130    0.4654813587
   0.2509241339   -4.5639190130   -0.6026191243
   1.2922451078   -4.5639190130   -0.6026191243
  -0.4571931514   -3.7008415157   -1.5649444073
   0.5045456905   -4.1400529282   -1.5649444073
   1.5510675059   -3.9895858069   -1.5649444073
  -0.2697363531   -2.2827563715   -2.2308941658
   0.2509241339   -3.1845667884   -2.2308941658
   1.2922451078   -3.1845667884   -2.2308941658
   0.7715846208   -2.2827563715   -2.4685688828
   0.0893154934   -1.1235964438    2.3776028912
   1.1306364673   -1.1235964438    2.1399281741
  -0.4313449935   -2.0254068606    2.1399281741
  -0.4313449935   -0.2217860269   -2.1847223918
  -0.4313449935   -2.0254068606   -2.1847223918
   0.0893154934   -1.1235964438   -2.4223971088
  -1.2706155743   -0.9754506687    2.4338226787
  -0.7499550873   -1.8772610856    2.1961479617
  -0.7499550873   -0.0736402518   -2.1285026042
  -1.2706155743   -0.9754506687   -2.3661773213
  -1.1395878161   -2.1147111996    2.2130025667
  -2.4479477203   -3.9720077563    1.5470528082
  -3.6397670559   -3.9440616034    0.5847275252
  -3.6397670559   -3.9440616034   -0.4833729578
  -2.4479477203   -3.9720077563   -1.4456982408
  -1.1395878161   -2.1147111996   -2.1116479993
  -1.6602483030   -3.0165216165   -2.1116479993
  -1.8065842123    0.2869450674    2.4760110368
  -0.7652632384    0.2869450674    2.2383363197
  -2.3272446992    1.1887554843    2.2383363197
  -2.3272446992   -0.6148653494    2.2383363197
  -0.7652632384    0.2869450674   -2.0863142462
  -2.3272446992    1.1887554843   -2.0863142462
  -1.8065842123    0.2869450674   -2.3239889632
  -2.9917947690    0.4579592555    2.3656746888
  -3.4777445568    1.2996489779    2.1438449529
  -3.9636943446    0.4579592555    2.1438449529
  -3.4777445568   -0.3837304669    2.1438449529
  -4.4086282705    1.4873490495    1.5222918449
  -4.7430972897    0.4579592555    1.5222918449
  -4.4086282705   -0.5714305385    1.5222918449
  -4.6264213759    1.9061120622    0.6241215808
  -5.1121749137    0.9805860224    0.6241215808
  -5.1121749137   -0.0646675114    0.6241215808
  -4.6264213759   -0.9901935512    0.6241215808
  -4.6264213759    1.9061120622   -0.3727722033
  -5.1121749137    0.9805860224   -0.3727722033
  -5.1121749137   -0.0646675114   -0.3727722033
  -4.6264213759   -0.9901935512   -0.3727722033
  -4.4086282705    1.4873490495   -1.2709424674
  -4.7430972897    0.4579592555   -1.2709424674
  -4.4086282705   -0.5714305385   -1.2709424674
  -3.4777445568    1.2996489779   -1.8924955753
  -3.9636943446    0.4579592555   -1.8924955753
  -3.4777445568   -0.3837304669   -1.8924955753
  -2.9917947690    0.4579592555   -2.1143253112
  -0.9307180076    1.3679889031    2.4593119387
  -0.4100575206    2.2697993199    2.2216372216
  -0.4100575206    0.4661784862    2.2216372216
  -0.4100575206    2.2697993199   -2.1030133443
  -1.9720389814    1.3679889031   -2.1030133443
  -0.4100575206    0.4661784862   -2.1030133443
  -0.9307180076    1.3679889031   -2.3406880613
  -0.5255328080    2.6858697308    2.2687925958
  -2.0875142688    4.9670323723    0.6405175544
  -3.0257120478    4.5152201346    0.6405175544
  -2.0875142688    4.9670323723   -0.4275829286
  -0.5255328080    2.6858697308   -2.0558579701
  -1.0461932949    3.5876801477   -2.0558579701
   0.4617282727    1.3018923500    2.4036172736
   1.5030492465    1.3018923500    2.1659425565
  -0.0589322143    2.2037027668    2.1659425565
  -0.0589322143    0.4000819331    2.1659425565
   1.5030492465    1.3018923500   -2.1587080094
  -0.0589322143    2.2037027668   -2.1587080094
   0.4617282727    1.3018923500   -2.3963827264
   1.1575243803    2.2817719950    2.2329586577
   2.1294239560    2.2817719950    2.0111289219
   1.6434741682    3.1234617175    2.0111289219
   0.6715745925    3.1234617175    2.0111289219
   2.5743578819    3.3111617890    1.3895758139
   1.6987066215    3.9473596694    1.3895758139
   0.6163421391    3.9473596694    1.3895758139
   3.0912173598    3.2966523608    0.4914055498
   2.3980860580    4.0790358654    0.4914055498
   1.4207570262    4.4496878767    0.4914055498
   3.0912173598    3.2966523608   -0.5054882343
   2.3980860580    4.0790358654   -0.5054882343
   1.4207570262    4.4496878767   -0.5054882343
   2.5743578819    3.3111617890   -1.4036584984
   1.6987066215    3.9473596694   -1.4036584984
   0.6163421391    3.9473596694   -1.4036584984
   2.1294239560    2.2817719950   -2.0252116064
   1.6434741682    3.1234617175   -2.0252116064
   0.6715745925    3.1234617175   -2.0252116064
   1.1575243803    2.2817719950   -2.2470413423
   0.9235186494   -0.0535046996    2.3623761038
  -0.1178023245   -0.0535046996    2.1247013868
   1.4441791363    0.8483057173   -2.1999491792
  -0.1178023245   -0.0535046996   -2.1999491792
   0.9235186494   -0.0535046996   -2.4376238962
   5.1477117837    1.7426076781   -1.0038707174
   4.4449430085    2.4453764534   -1.0038707174
   3.4849430085    2.7026076781   -1.0038707174
   5.1477117837    0.7826076781   -1.9638707174
   4.8301512054    1.7599586422   -1.9638707174
   3.9987668177    2.3639947569   -1.9638707174
   2.9711191992    2.3639947569   -1.9638707174
   2.1397348116    1.7599586422   -1.9638707174
   4.4449430085    0.7826076781   -2.6666394926
   3.9649430085    1.6139920657   -2.6666394926
   3.0049430085    1.6139920657   -2.6666394926
   2.5249430085    0.7826076781   -2.6666394926
   3.0049430085   -0.0487767095   -2.6666394926
   3.9649430085   -0.0487767095   -2.6666394926
   3.4849430085    0.7826076781   -2.9238707174
   5.2222444212   -0.5719001113    1.4858102499
   4.7422444212   -1.4032844989    1.4858102499
   5.9250131964   -0.5719001113    0.7830414747
   4.7760682304   -2.1532871901    0.7830414747
   5.6074526181   -1.5492510754    0.7830414747
   6.1822444212   -0.5719001113   -0.1769585253
   5.9250131964    0.3880998887   -0.1769585253
   5.2222444212   -2.2346688865   -0.1769585253
   5.9250131964   -1.5319001113   -0.1769585253
   5.9250131964   -0.5719001113   -1.1369585253
   4.7760682304   -2.1532871901   -1.1369585253
   5.6074526181   -1.5492510754   -1.1369585253
   5.2222444212   -0.5719001113   -1.8397273006
   4.7422444212   -1.4032844989   -1.8397273006
   3.5535626812    0.7544087581    2.6711416897
   4.5135626812    0.7544087581    2.4139104650
   4.0335626812    1.5857931457    2.4139104650
   3.0735626812    1.5857931457    2.4139104650
   2.5935626812    0.7544087581    2.4139104650
   3.0735626812   -0.0769756296    2.4139104650
   4.0335626812   -0.0769756296    2.4139104650
   5.2163314565    0.7544087581    1.7111416897
   4.8987708781    1.7317597222    1.7111416897
   4.0673864905    2.3357958369    1.7111416897
   3.0397388719    2.3357958369    1.7111416897
   5.2163314565    1.7144087581    0.7511416897
   4.5135626812    2.4171775333    0.7511416897
   3.5535626812    2.6744087581    0.7511416897
   3.8134910119   -2.5831663684    1.5073668839
   3.3334910119   -3.4145507560    1.5073668839
   4.5162597871   -2.5831663684    0.8045981086
   2.3396672026   -4.1645534472    0.8045981086
   3.3673148212   -4.1645534472    0.8045981086
   4.1986992088   -3.5605173324    0.8045981086
   4.7734910119   -2.5831663684   -0.1554018914
   2.8534910119   -4.5031663684   -0.1554018914
   3.8134910119   -4.2459351436   -0.1554018914
   4.5162597871   -3.5431663684   -0.1554018914
   4.5162597871   -2.5831663684   -1.1154018914
   2.3396672026   -4.1645534472   -1.1154018914
   3.3673148212   -4.1645534472   -1.1154018914
   4.1986992088   -3.5605173324   -1.1154018914
   3.8134910119   -2.5831663684   -1.8181706666
   3.3334910119   -3.4145507560   -1.8181706666
  -1.1072693947   -3.8448066719    1.6763390379
  -2.1010932039   -4.5948093631    0.9735702626
  -1.0734455854   -4.5948093631    0.9735702626
  -2.5472693947   -4.6761910596    0.0135702626
  -1.5872693947   -4.9334222843    0.0135702626
  -0.6272693947   -4.6761910596    0.0135702626
  -2.1010932039   -4.5948093631   -0.9464297374
  -1.0734455854   -4.5948093631   -0.9464297374
  -2.0672693947   -3.8448066719   -1.6491985127
  -1.1072693947   -3.8448066719   -1.6491985127
  -2.7757650821   -2.1005252318    2.8731764057
  -1.8157650821   -2.1005252318    2.6159451809
  -2.2957650821   -1.2691408441    2.6159451809
  -3.2557650821   -1.2691408441    2.6159451809
  -3.7357650821   -2.1005252318    2.6159451809
  -3.2557650821   -2.9319096194    2.6159451809
  -2.2957650821   -2.9319096194    2.6159451809
  -4.1209732790   -1.1231742677    1.9131764057
  -4.4385338574   -2.1005252318    1.9131764057
  -4.1209732790   -3.0778761958    1.9131764057
  -3.2895888914   -3.6819123106    1.9131764057
  -2.2619412728   -3.6819123106    1.9131764057
  -4.4385338574   -1.1405252318    0.9531764057
  -4.6957650821   -2.1005252318    0.9531764057
  -4.4385338574   -3.0605252318    0.9531764057
  -3.7357650821   -3.7632940070    0.9531764057
  -4.5061439086   -1.1127182761   -0.8025629878
  -4.7633751333   -2.0727182761   -0.8025629878
  -4.5061439086   -3.0327182761   -0.8025629878
  -3.8033751333   -3.7354870514   -0.8025629878
  -4.1885833302   -1.0953673120   -1.7625629878
  -4.5061439086   -2.0727182761   -1.7625629878
  -4.1885833302   -3.0500692402   -1.7625629878
  -3.3571989426   -3.6541053549   -1.7625629878
  -1.8833751333   -2.0727182761   -2.4653317631
  -2.3633751333   -1.2413338885   -2.4653317631
  -3.3233751333   -1.2413338885   -2.4653317631
  -3.8033751333   -2.0727182761   -2.4653317631
  -3.3233751333   -2.9041026638   -2.4653317631
  -2.3633751333   -2.9041026638   -2.4653317631
  -2.8433751333   -2.0727182761   -2.7225629878
   0.1713511836    3.4279269758    1.7475959103
  -0.3086488164    4.2593113635    1.7475959103
   0.5565593805    4.4052779399    1.0448271350
  -0.2748250071    5.0093140547    1.0448271350
  -1.3024726257    5.0093140547    1.0448271350
   0.1713511836    5.0906957511    0.0848271350
  -0.7886488164    5.3479269758    0.0848271350
  -1.7486488164    5.0906957511    0.0848271350
   0.5565593805    4.4052779399   -0.8751728650
  -0.2748250071    5.0093140547   -0.8751728650
  -1.3024726257    5.0093140547   -0.8751728650
  -0.3086488164    4.2593113635   -1.5779416402
  -3.1844992845    4.4698571898   -0.7422928406
  -3.8872680598    3.7670884145   -0.7422928406
  -4.1444992845    2.8070884145   -0.7422928406
  -1.7106754752    4.3884754933   -1.7022928406
  -2.7383230938    4.3884754933   -1.7022928406
  -3.5697074814    3.7844393786   -1.7022928406
  -3.8872680598    2.8070884145   -1.7022928406
  -3.5697074814    1.8297374505   -1.7022928406
  -1.2644992845    2.8070884145   -2.4050616159
  -1.7444992845    3.6384728022   -2.4050616159
  -2.7044992845    3.6384728022   -2.4050616159
  -3.1844992845    2.8070884145   -2.4050616159
  -2.7044992845    1.9757040269   -2.4050616159
  -1.7444992845    1.9757040269   -2.4050616159
  -2.2244992845    2.8070884145   -2.6622928406
  -2.1501952159    2.7806111325    2.9311303153
  -1.1901952159    2.7806111325    2.6738990906
  -1.6701952159    3.6119955201    2.6738990906
  -2.6301952159    3.6119955201    2.6738990906
  -3.1101952159    2.7806111325    2.6738990906
  -2.6301952159    1.9492267449    2.6738990906
  -1.6701952159    1.9492267449    2.6738990906
  -1.6363714066    4.3619982113    1.9711303153
  -2.6640190251    4.3619982113    1.9711303153
  -3.4954034128    3.7579620966    1.9711303153
  -3.8129639911    2.7806111325    1.9711303153
  -3.4954034128    1.8032601684    1.9711303153
  -3.1101952159    4.4433799078    1.0111303153
  -3.8129639911    3.7406111325    1.0111303153
  -4.0701952159    2.7806111325    1.0111303153
   3.9691266800   -0.7516595535    2.3606802970
   5.3616923556    0.1431570964    1.7753938684
   4.2456095326   -1.5935016749    1.7753938684
   5.6999481269    1.2254691227    0.8994508266
   5.9469787841    1.1764023637   -0.1337944408
   5.3616923556    2.0523454056   -0.1337944408
   4.4857493137    2.6376318341   -0.1337944408
   5.6999481269    1.2254691227   -1.1670397082
   5.3616923556    0.1431570964   -2.0429827500
   3.9691266800   -0.7516595535   -2.6282691786
   2.1984809701   -0.5869779951    2.6035461841
   2.1984809701   -0.5869779951   -2.7964538159
   2.0252749196   -1.9048825466    2.5884501384
   3.0585201870   -1.9048825466    2.3829248761
   2.5418975533   -2.7996991965    2.3829248761
   3.9344632288   -1.9048825466    1.7976384476
   2.8183804059   -3.6415413178    1.7976384476
   3.9344632288   -1.9048825466   -2.0207381708
   3.0585201870   -1.9048825466   -2.6060245994
   2.5418975533   -2.7996991965   -2.6060245994
   2.0252749196   -1.9048825466   -2.8115498616
   0.7715846208   -2.2827563715    2.6314311172
  -0.2616606466   -2.2827563715    2.4259058549
   0.2549619871   -3.1775730214    2.4259058549
   1.2882072545   -3.1775730214    2.4259058549
  -0.4786678366   -3.7256246235    1.8406194264
   0.4998787954   -4.1725118965    1.8406194264
   1.5646901071   -4.0194151427    1.8406194264
   0.2165117724   -4.7146894196    0.9646763845
   1.3266574692   -4.7146894196    0.9646763845
  -0.2616606466   -4.7772311093   -0.0685688828
   0.7715846208   -4.9827563715   -0.0685688828
   1.8048298882   -4.7772311093   -0.0685688828
   0.2165117724   -4.7146894196   -1.1018141502
   1.3266574692   -4.7146894196   -1.1018141502
  -0.4786678366   -3.7256246235   -1.9777571920
   0.4998787954   -4.1725118965   -1.9777571920
   1.5646901071   -4.0194151427   -1.9777571920
  -0.2616606466   -2.2827563715   -2.5630436206
   0.2549619871   -3.1775730214   -2.5630436206
   1.2882072545   -3.1775730214   -2.5630436206
   0.7715846208   -2.2827563715   -2.7685688828
   0.0893154934   -1.1235964438    2.6776028912
   1.1225607608   -1.1235964438    2.4720776289
  -0.4273071403   -2.0184130937    2.4720776289
  -0.4273071403   -0.2287797939   -2.5168718466
  -0.4273071403   -2.0184130937   -2.5168718466
   0.0893154934   -1.1235964438   -2.7223971088
  -1.2706155743   -0.9754506687    2.7338226787
  -0.7539929406   -1.8702673186    2.5282974165
  -0.7539929406   -0.0806340188   -2.4606520590
  -1.2706155743   -0.9754506687   -2.6661773213
  -1.1476635226   -2.1147111996    2.5451520215
  -2.4526146154   -4.0044667247    1.9598655929
  -3.7361883500   -4.0649700819    1.0839225511
  -2.7359816383   -4.5466442477    1.0839225511
  -4.8809087900   -2.1147111996    0.0506772837
  -4.6753835277   -3.1479564670    0.0506772837
  -4.0900970992   -4.0238995088    0.0506772837
  -3.2141540573   -4.6091859374    0.0506772837
  -3.7361883500   -4.0649700819   -0.9825679837
  -2.4526146154   -4.0044667247   -1.8585110255
  -1.1476635226   -2.1147111996   -2.4437974541
  -1.6642861563   -3.0095278495   -2.4437974541
  -1.8065842123    0.2869450674    2.7760110368
  -0.7733389449    0.2869450674    2.5704857745
  -2.3232068460    1.1817617173    2.5704857745
  -2.3232068460   -0.6078715825    2.5704857745
  -0.7733389449    0.2869450674   -2.4184637010
  -2.3232068460    1.1817617173   -2.4184637010
  -2.8398294797    0.2869450674   -2.4184637010
  -1.8065842123    0.2869450674   -2.6239889632
  -2.9917947690    0.4579592555    2.6456746888
  -3.5384882802    1.4048601932    2.3961162359
  -4.0851817915    0.4579592555    2.3961162359
  -3.5384882802   -0.4889416822    2.3961162359
  -4.2820114298    1.9469486569    1.6968689895
  -4.8822025402    1.0130330596    1.6968689895
  -4.8822025402   -0.0971145486    1.6968689895
  -4.5235959482    2.3787771794    0.6864274423
  -5.2053116062    1.5239327826    0.6864274423
  -5.4486131077    0.4579592555    0.6864274423
  -5.2053116062   -0.6080142716    0.6864274423
  -4.5235959482    2.3787771794   -0.4350780648
  -5.2053116062    1.5239327826   -0.4350780648
  -5.4486131077    0.4579592555   -0.4350780648
  -5.2053116062   -0.6080142716   -0.4350780648
  -4.2820114298    1.9469486569   -1.4455196119
  -4.8822025402    1.0130330596   -1.4455196119
  -4.8822025402   -0.0971145486   -1.4455196119
  -3.5384882802    1.4048601932   -2.1447668583
  -4.0851817915    0.4579592555   -2.1447668583
  -3.5384882802   -0.4889416822   -2.1447668583
  -2.9917947690    0.4579592555   -2.3943253112
  -0.9307180076    1.3679889031    2.7593119387
  -0.4140953739    2.2628055530    2.5537866764
